window_name,season,jurisdiction,total_burden,inside_burden,coverage,missed_fraction,metric_label
late_oct_apr,2025-2026,Colorado,2589.0,2440.0,0.9424488219389726,0.057551178061027386,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Connecticut,1601.0,1333.0,0.8326046221111805,0.16739537788881953,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Connecticut,1601.0,1338.0,0.8357276702061212,0.16427232979387885,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Connecticut,1601.0,1494.0,0.9331667707682698,0.06683322923173018,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Delaware,868.0,794.0,0.9147465437788018,0.08525345622119818,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Delaware,868.0,798.0,0.9193548387096774,0.08064516129032262,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Delaware,868.0,825.0,0.9504608294930875,0.04953917050691248,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,District of Columbia,142.0,132.0,0.9295774647887324,0.07042253521126762,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,District of Columbia,142.0,134.0,0.9436619718309859,0.05633802816901412,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,District of Columbia,142.0,133.0,0.9366197183098591,0.06338028169014087,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Florida,11538.0,9102.0,0.7888715548621945,0.2111284451378055,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Florida,11538.0,9561.0,0.8286531461258451,0.17134685387415494,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Florida,11538.0,9690.0,0.8398335933437338,0.16016640665626625,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Georgia,4273.0,3746.0,0.8766674467587176,0.12333255324128245,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Georgia,4273.0,3821.0,0.8942195179031126,0.1057804820968874,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Georgia,4273.0,3931.0,0.9199625555815586,0.0800374444184414,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Hawaii,487.0,357.0,0.7330595482546202,0.26694045174537984,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Hawaii,487.0,373.0,0.7659137577002053,0.2340862422997947,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Hawaii,487.0,377.0,0.7741273100616016,0.22587268993839837,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Idaho,607.0,480.0,0.7907742998352554,0.20922570016474462,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Idaho,607.0,481.0,0.7924217462932455,0.20757825370675453,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Idaho,607.0,566.0,0.9324546952224053,0.06754530477759468,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Illinois,5145.0,4276.0,0.8310981535471331,0.16890184645286688,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Illinois,5145.0,4295.0,0.8347910592808552,0.16520894071914483,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Illinois,5145.0,4819.0,0.9366375121477162,0.06336248785228382,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Indiana,2880.0,2370.0,0.8229166666666666,0.17708333333333337,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Indiana,2880.0,2386.0,0.8284722222222223,0.17152777777777772,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Indiana,2880.0,2649.0,0.9197916666666667,0.08020833333333333,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Iowa,1288.0,1012.0,0.7857142857142857,0.2142857142857143,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Iowa,1288.0,1017.0,0.7895962732919255,0.2104037267080745,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Iowa,1288.0,1180.0,0.9161490683229814,0.08385093167701863,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Kansas,1035.0,860.0,0.8309178743961353,0.1690821256038647,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Kansas,1035.0,865.0,0.8357487922705314,0.16425120772946855,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Kansas,1035.0,962.0,0.9294685990338164,0.0705314009661836,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Kentucky,1861.0,1451.0,0.7796883396023643,0.22031166039763572,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Kentucky,1861.0,1463.0,0.7861364857603439,0.2138635142396561,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Kentucky,1861.0,1632.0,0.876947877485223,0.12305212251477704,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Louisiana,2258.0,2023.0,0.895925597874225,0.10407440212577501,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Louisiana,2258.0,2036.0,0.9016829052258636,0.09831709477413642,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Louisiana,2258.0,2099.0,0.9295837023914969,0.0704162976085031,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Maine,240.0,147.0,0.6125,0.38749999999999996,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Maine,240.0,150.0,0.625,0.375,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Maine,240.0,196.0,0.8166666666666667,0.18333333333333335,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Maryland,2073.0,1922.0,0.9271587071876507,0.0728412928123493,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Maryland,2073.0,1938.0,0.934876989869754,0.06512301013024602,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Maryland,2073.0,1969.0,0.949831162566329,0.050168837433670954,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Massachusetts,3158.0,2485.0,0.7868904369854338,0.21310956301456618,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Massachusetts,3158.0,2518.0,0.7973400886637112,0.2026599113362888,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Massachusetts,3158.0,2871.0,0.909119696010133,0.09088030398986702,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Michigan,3894.0,2889.0,0.7419106317411402,0.25808936825885975,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Michigan,3894.0,2895.0,0.7434514637904468,0.2565485362095532,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Michigan,3894.0,3507.0,0.9006163328197226,0.09938366718027736,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Minnesota,2355.0,1880.0,0.7983014861995754,0.20169851380042458,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Minnesota,2355.0,1894.0,0.8042462845010616,0.19575371549893839,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Minnesota,2355.0,2106.0,0.8942675159235669,0.1057324840764331,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Mississippi,928.0,806.0,0.8685344827586207,0.13146551724137934,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Mississippi,928.0,809.0,0.8717672413793104,0.1282327586206896,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Mississippi,928.0,857.0,0.9234913793103449,0.07650862068965514,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Missouri,2255.0,1919.0,0.8509977827050997,0.14900221729490026,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Missouri,2255.0,1921.0,0.8518847006651885,0.1481152993348115,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Missouri,2255.0,2113.0,0.9370288248337029,0.06297117516629713,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Montana,478.0,236.0,0.49372384937238495,0.506276150627615,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Montana,478.0,269.0,0.5627615062761506,0.4372384937238494,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Montana,478.0,331.0,0.6924686192468619,0.30753138075313813,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Nebraska,793.0,558.0,0.7036569987389659,0.2963430012610341,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Nebraska,793.0,562.0,0.7087011349306431,0.29129886506935687,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Nebraska,793.0,676.0,0.8524590163934426,0.14754098360655743,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,Nevada,969.0,852.0,0.8792569659442725,0.1207430340557275,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,Nevada,969.0,853.0,0.8802889576883385,0.11971104231166152,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,Nevada,969.0,897.0,0.9256965944272446,0.07430340557275539,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,New Hampshire,586.0,452.0,0.7713310580204779,0.22866894197952214,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,New Hampshire,586.0,452.0,0.7713310580204779,0.22866894197952214,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,New Hampshire,586.0,542.0,0.9249146757679181,0.07508532423208192,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,New Jersey,5309.0,4764.0,0.8973441326050103,0.10265586739498966,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,New Jersey,5309.0,4811.0,0.9061970239216425,0.09380297607835753,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,New Jersey,5309.0,5006.0,0.94292710491618,0.05707289508381996,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,New Mexico,971.0,827.0,0.8516992790937178,0.1483007209062822,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,New Mexico,971.0,828.0,0.8527291452111225,0.14727085478887747,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,New Mexico,971.0,923.0,0.9505664263645726,0.04943357363542744,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,New York,12435.0,10623.0,0.8542822677925211,0.14571773220747886,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,New York,12435.0,10756.0,0.8649778850020104,0.13502211499798955,"RSV hospital admissions, all ages"
late_oct_apr,2025-2026,New York,12435.0,11686.0,0.9397667872939284,0.060233212706071626,"RSV hospital admissions, all ages"
baseline_oct_mar,2025-2026,North Carolina,4891.0,4224.0,0.863627070128808,0.13637292987119198,"RSV hospital admissions, all ages"
early_sep_mar,2025-2026,North Carolina,4891.0,4248.0,0.8685340421181762,0.1314659578818238,"RSV hospital admissions, all ages"
