datasource,metric_label,season,jurisdiction,window_name,window_label,n_birth_cohorts,n_cohort_schedule_rows,share_receiving_ppx,median_person_activity_fractional_protection,q25_person_activity_fractional_protection,q75_person_activity_fractional_protection,mean_person_activity_fractional_protection,population_activity_weighted_protection,median_person_calendar_fractional_protection,mean_person_calendar_fractional_protection,total_activity_exposure_weight,uptake,efficacy_profile,protection_delay_days,protection_duration_days,eligibility_max_age_days,exposure_censor_age_days,birth_weight_scheme,allow_window_start_catchup
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kentucky,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.1385315769389846,0.09546389722420437,0.14447829456371655,0.10743052993985286,0.13686753914293354,0.11124850931445605,0.09138075542502797,1484.8223443223442,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kentucky,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.1388217668679323,0.103030230943834,0.14469872697693723,0.11164836173198796,0.13730559616567384,0.11124850931445605,0.09518194341379597,1484.8223443223446,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kentucky,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.13219324004189642,0.08814005847953216,0.14490849206255402,0.10383965424374818,0.13448756897953873,0.09909333515881709,0.08447045988313373,1484.8223443223444,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Louisiana,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.12925251235108146,0.0229260118006993,0.14466285733456424,0.0983397593636086,0.1345988838211726,0.0833457247706422,0.08066927189436571,3383.445054945055,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Louisiana,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.1402649357920551,0.09529991170635455,0.14574353947534852,0.10720428986033606,0.13841437046727928,0.11124850931445605,0.09138075542502797,3383.445054945055,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Louisiana,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.14052073611032534,0.10229036717913467,0.14586558922086496,0.11108170918314939,0.13855441973797905,0.11124850931445605,0.09518194341379597,3383.445054945055,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Louisiana,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.12968502506768487,0.06688889439598202,0.14499583010313127,0.10221717868642193,0.13473893309187238,0.09909333515881709,0.08447045988313373,3383.445054945055,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Maine,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.13074634941145813,0.0167456442687747,0.1445951617062183,0.09530110669523925,0.13345805516577677,0.0833457247706422,0.08066927189436571,172.04945054945054,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Maine,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.13110113230769233,0.05898721611721612,0.14444490861062015,0.10128485853159512,0.13434104198634528,0.11124850931445605,0.09138075542502797,172.04945054945057,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Maine,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.13216558000181633,0.06806069143356644,0.1447595579514825,0.10564137333984082,0.1352484529985651,0.11124850931445605,0.09518194341379597,172.04945054945057,0.185,piecewise_linear,6,210,244,244,uniform,False
