window_name,season,jurisdiction,total_burden,inside_burden,coverage,missed_fraction,metric_label
early_sep_mar,2024-2025,Idaho,15.429999999999996,13.959999999999999,0.9047310434219056,0.09526895657809442,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Idaho,15.429999999999996,14.749999999999998,0.9559300064808816,0.044069993519118444,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Illinois,16.300000000000004,15.3,0.9386503067484661,0.06134969325153394,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Illinois,16.300000000000004,15.38,0.9435582822085887,0.05644171779141127,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Illinois,16.300000000000004,15.870000000000001,0.9736196319018403,0.02638036809815969,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Indiana,12.36,11.530000000000001,0.9328478964401296,0.06715210355987045,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Indiana,12.36,11.570000000000002,0.9360841423948222,0.06391585760517782,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Indiana,12.36,12.030000000000003,0.9733009708737866,0.02669902912621336,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Iowa,18.210000000000004,16.439999999999998,0.9028006589785829,0.09719934102141714,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Iowa,18.210000000000004,16.52,0.9071938495332232,0.09280615046677676,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Iowa,18.210000000000004,17.62,0.9676002196595276,0.03239978034047242,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Kansas,12.88,11.67,0.906055900621118,0.09394409937888204,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Kansas,12.88,11.78,0.9145962732919254,0.08540372670807461,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Kansas,12.88,12.389999999999999,0.9619565217391303,0.038043478260869734,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Kentucky,16.29,14.559999999999999,0.8937998772252915,0.10620012277470847,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Kentucky,16.29,14.609999999999998,0.8968692449355432,0.10313075506445679,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Kentucky,16.29,15.329999999999998,0.9410681399631675,0.058931860036832484,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Louisiana,15.209999999999997,14.35,0.943458251150559,0.056541748849440965,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Louisiana,15.209999999999997,14.51,0.9539776462853388,0.046022353714661235,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Louisiana,15.209999999999997,14.63,0.9618671926364236,0.03813280736357638,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Maine,9.409999999999998,8.229999999999999,0.8746014877789585,0.12539851222104148,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Maine,9.409999999999998,8.25,0.8767268862911798,0.12327311370882021,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Maine,9.409999999999998,8.999999999999998,0.9564293304994687,0.043570669500531345,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Maryland,14.17,13.37,0.9435426958362738,0.056457304163726185,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Maryland,14.17,13.499999999999998,0.9527170077628792,0.04728299223712085,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Maryland,14.17,13.64,0.9625970359915315,0.03740296400846854,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Massachusetts,15.979999999999997,15.189999999999998,0.9505632040050063,0.04943679599499373,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Massachusetts,15.979999999999997,15.259999999999998,0.9549436795994994,0.04505632040050056,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Massachusetts,15.979999999999997,15.609999999999998,0.976846057571965,0.023153942428035035,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Michigan,15.629999999999997,14.31,0.9155470249520156,0.08445297504798444,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Michigan,15.629999999999997,14.360000000000001,0.9187460012795907,0.08125399872040928,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Michigan,15.629999999999997,15.170000000000002,0.9705694177863087,0.029430582213691325,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Minnesota,16.94000000000001,15.560000000000002,0.9185360094451,0.08146399055489995,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Minnesota,16.94000000000001,15.59,0.9203069657615107,0.07969303423848928,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Minnesota,16.94000000000001,16.520000000000003,0.9752066115702477,0.024793388429752317,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Mississippi,13.819999999999999,12.709999999999999,0.9196816208393632,0.08031837916063678,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Mississippi,13.819999999999999,12.960000000000003,0.937771345875543,0.062228654124456995,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Mississippi,13.819999999999999,12.999999999999998,0.9406657018813314,0.05933429811866864,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Missouri,4.919999999999998,3.58,0.7276422764227645,0.27235772357723553,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Missouri,4.919999999999998,3.5799999999999996,0.7276422764227645,0.27235772357723553,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Missouri,4.919999999999998,4.46,0.9065040650406507,0.09349593495934927,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Montana,16.400000000000002,13.790000000000001,0.8408536585365853,0.15914634146341466,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Montana,16.400000000000002,13.84,0.8439024390243901,0.1560975609756099,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Montana,16.400000000000002,15.730000000000002,0.9591463414634146,0.0408536585365854,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Nebraska,8.29,7.24,0.8733413751507841,0.12665862484921586,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Nebraska,8.29,7.26,0.8757539203860073,0.1242460796139927,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Nebraska,8.29,7.970000000000001,0.9613992762364296,0.03860072376357038,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Nevada,11.58,10.910000000000002,0.942141623488774,0.05785837651122605,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Nevada,11.58,10.950000000000001,0.9455958549222799,0.05440414507772007,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Nevada,11.58,11.280000000000003,0.9740932642487049,0.025906735751295096,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,New Hampshire,16.400000000000002,15.309999999999999,0.9335365853658535,0.06646341463414651,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,New Hampshire,16.400000000000002,15.34,0.9353658536585364,0.06463414634146358,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,New Hampshire,16.400000000000002,16.06,0.9792682926829266,0.02073170731707341,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,New Jersey,12.449999999999998,11.719999999999999,0.9413654618473897,0.05863453815261033,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,New Jersey,12.449999999999998,11.85,0.9518072289156628,0.04819277108433717,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,New Jersey,12.449999999999998,11.99,0.9630522088353416,0.036947791164658406,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,New Mexico,18.17,16.85,0.9273527793065492,0.07264722069345075,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,New Mexico,18.17,16.86,0.9279031370390752,0.07209686296092477,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,New Mexico,18.17,17.790000000000003,0.9790864061640067,0.020913593835993338,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,New York,9.549999999999999,8.94,0.9361256544502619,0.06387434554973814,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,New York,9.549999999999999,9.02,0.9445026178010472,0.05549738219895284,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,New York,9.549999999999999,9.209999999999999,0.9643979057591623,0.03560209424083771,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,North Carolina,19.32,18.080000000000002,0.9358178053830228,0.06418219461697716,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,North Carolina,19.32,18.150000000000002,0.93944099378882,0.060559006211180044,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,North Carolina,19.32,18.71,0.9684265010351967,0.031573498964803326,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,North Dakota,10.09,8.62,0.8543111992071357,0.14568880079286428,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,North Dakota,10.09,8.64,0.8562933597621408,0.14370664023785917,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,North Dakota,10.09,9.78,0.9692765113974231,0.0307234886025769,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Ohio,9.75,9.11,0.9343589743589743,0.0656410256410257,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Ohio,9.75,9.16,0.9394871794871795,0.060512820512820475,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Ohio,9.75,9.49,0.9733333333333334,0.026666666666666616,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Oklahoma,19.190000000000005,18.34,0.9557060969254818,0.04429390307451819,"RSV ED visit percentage of total ED visits, all ages"
