week_end,jurisdiction,rsv_ped_total,rsv_total,rsv_ped_0_4,season,in_fixed_window,state_abbrev,hhs_region,is_southeast,is_comparator
2026-02-14,South Carolina,21.0,86.0,15.0,2025-2026,True,SC,4,True,False
2026-02-14,Arizona,71.0,110.0,60.0,2025-2026,True,AZ,9,False,False
2026-02-14,Michigan,73.0,172.0,63.0,2025-2026,True,MI,5,False,False
2026-02-14,Colorado,134.0,192.0,115.0,2025-2026,True,CO,8,False,False
2026-02-14,Illinois,120.0,339.0,104.0,2025-2026,True,IL,5,False,False
2026-02-14,New Hampshire,18.0,44.0,18.0,2025-2026,True,NH,1,False,False
2026-02-14,Rhode Island,17.0,42.0,15.0,2025-2026,True,RI,1,False,False
2026-02-14,California,207.0,565.0,167.0,2025-2026,True,CA,9,False,False
2026-02-14,Georgia,90.0,219.0,83.0,2025-2026,True,GA,4,True,False
2026-02-14,Nevada,42.0,66.0,35.0,2025-2026,True,NV,9,False,False
2026-02-14,New York,243.0,760.0,208.0,2025-2026,True,NY,2,False,True
2026-02-14,Ohio,134.0,322.0,119.0,2025-2026,True,OH,5,False,False
2026-02-14,New Mexico,60.0,78.0,55.0,2025-2026,True,NM,6,False,False
2026-02-14,Idaho,27.0,46.0,22.0,2025-2026,True,ID,10,False,False
2026-02-14,Missouri,78.0,189.0,70.0,2025-2026,True,MO,7,False,False
2026-02-14,Oklahoma,39.0,72.0,35.0,2025-2026,True,OK,6,False,False
2026-02-14,District of Columbia,0.0,7.0,0.0,2025-2026,True,DC,3,False,False
2026-02-14,Minnesota,94.0,162.0,89.0,2025-2026,True,MN,5,False,True
2026-02-14,Montana,8.0,22.0,7.0,2025-2026,True,MT,8,False,False
2026-02-14,Connecticut,29.0,107.0,23.0,2025-2026,True,CT,1,False,False
2026-02-14,Maine,5.0,9.0,2.0,2025-2026,True,ME,1,False,False
2026-02-14,Texas,353.0,567.0,306.0,2025-2026,True,TX,6,False,False
2026-02-14,Arkansas,32.0,63.0,27.0,2025-2026,True,AR,6,True,False
2026-02-14,Florida,112.0,391.0,99.0,2025-2026,True,FL,4,False,False
2026-02-14,West Virginia,12.0,40.0,12.0,2025-2026,True,WV,3,False,False
2026-02-14,Hawaii,8.0,18.0,8.0,2025-2026,True,HI,9,False,False
2026-02-14,Kentucky,30.0,99.0,28.0,2025-2026,True,KY,4,False,False
2026-02-14,Maryland,25.0,125.0,22.0,2025-2026,True,MD,3,False,False
2026-02-14,Nebraska,28.0,47.0,25.0,2025-2026,True,NE,7,False,False
2026-02-14,Washington,20.0,95.0,15.0,2025-2026,True,WA,10,False,False
2026-02-14,Utah,30.0,44.0,27.0,2025-2026,True,UT,8,False,False
2026-02-14,Delaware,23.0,51.0,21.0,2025-2026,True,DE,3,False,False
2026-02-14,Virginia,20.0,91.0,19.0,2025-2026,True,VA,3,False,False
2026-02-14,Wyoming,14.0,24.0,13.0,2025-2026,True,WY,8,False,False
2026-02-14,Iowa,51.0,96.0,46.0,2025-2026,True,IA,7,False,False
2026-02-14,Mississippi,31.0,58.0,31.0,2025-2026,True,MS,4,True,False
2026-02-14,New Jersey,87.0,329.0,69.0,2025-2026,True,NJ,2,False,False
2026-02-21,Kansas,40.0,92.0,39.0,2025-2026,True,KS,7,False,False
2026-02-21,Wisconsin,65.0,152.0,60.0,2025-2026,True,WI,5,False,False
2026-02-21,Vermont,7.0,12.0,5.0,2025-2026,True,VT,1,False,False
2026-02-21,Indiana,76.0,171.0,68.0,2025-2026,True,IN,5,False,False
2026-02-21,North Dakota,8.0,15.0,8.0,2025-2026,True,ND,8,False,False
2026-02-21,Oregon,40.0,105.0,35.0,2025-2026,True,OR,10,False,False
2026-02-21,Pennsylvania,156.0,548.0,128.0,2025-2026,True,PA,3,False,False
2026-02-21,Alaska,3.0,8.0,3.0,2025-2026,True,AK,10,False,False
2026-02-21,Louisiana,66.0,139.0,60.0,2025-2026,True,LA,6,True,False
2026-02-21,Massachusetts,128.0,220.0,108.0,2025-2026,True,MA,1,False,False
2026-02-21,North Carolina,92.0,295.0,79.0,2025-2026,True,NC,4,True,False
2026-02-21,South Dakota,25.0,34.0,23.0,2025-2026,True,SD,8,False,False
2026-02-21,Alabama,19.0,79.0,19.0,2025-2026,True,AL,4,True,False
2026-02-21,Tennessee,68.0,149.0,57.0,2025-2026,True,TN,4,True,False
2026-02-21,South Carolina,16.0,70.0,15.0,2025-2026,True,SC,4,True,False
2026-02-21,Arizona,70.0,118.0,60.0,2025-2026,True,AZ,9,False,False
2026-02-21,Michigan,122.0,251.0,108.0,2025-2026,True,MI,5,False,False
2026-02-21,Colorado,153.0,253.0,136.0,2025-2026,True,CO,8,False,False
2026-02-21,Illinois,123.0,366.0,109.0,2025-2026,True,IL,5,False,False
2026-02-21,New Hampshire,8.0,29.0,6.0,2025-2026,True,NH,1,False,False
2026-02-21,Rhode Island,12.0,36.0,12.0,2025-2026,True,RI,1,False,False
2026-02-21,California,250.0,597.0,218.0,2025-2026,True,CA,9,False,False
2026-02-21,Georgia,89.0,222.0,74.0,2025-2026,True,GA,4,True,False
2026-02-21,Nevada,56.0,99.0,49.0,2025-2026,True,NV,9,False,False
2026-02-21,New York,237.0,795.0,205.0,2025-2026,True,NY,2,False,True
2026-02-21,Ohio,178.0,442.0,162.0,2025-2026,True,OH,5,False,False
2026-02-21,New Mexico,69.0,84.0,64.0,2025-2026,True,NM,6,False,False
2026-02-21,Idaho,33.0,48.0,31.0,2025-2026,True,ID,10,False,False
2026-02-21,Missouri,61.0,149.0,57.0,2025-2026,True,MO,7,False,False
2026-02-21,Oklahoma,33.0,91.0,31.0,2025-2026,True,OK,6,False,False
2026-02-21,District of Columbia,2.0,16.0,2.0,2025-2026,True,DC,3,False,False
2026-02-21,Minnesota,91.0,149.0,84.0,2025-2026,True,MN,5,False,True
2026-02-21,Montana,7.0,12.0,5.0,2025-2026,True,MT,8,False,False
2026-02-21,Connecticut,46.0,119.0,41.0,2025-2026,True,CT,1,False,False
2026-02-21,Maine,5.0,7.0,5.0,2025-2026,True,ME,1,False,False
2026-02-21,Texas,390.0,615.0,348.0,2025-2026,True,TX,6,False,False
2026-02-21,Arkansas,41.0,71.0,37.0,2025-2026,True,AR,6,True,False
2026-02-21,Florida,98.0,374.0,88.0,2025-2026,True,FL,4,False,False
2026-02-21,West Virginia,37.0,72.0,29.0,2025-2026,True,WV,3,False,False
2026-02-21,Hawaii,10.0,22.0,7.0,2025-2026,True,HI,9,False,False
2026-02-21,Kentucky,25.0,95.0,24.0,2025-2026,True,KY,4,False,False
2026-02-21,Maryland,19.0,111.0,18.0,2025-2026,True,MD,3,False,False
2026-02-21,Nebraska,33.0,48.0,29.0,2025-2026,True,NE,7,False,False
2026-02-21,Washington,17.0,84.0,15.0,2025-2026,True,WA,10,False,False
2026-02-21,Utah,30.0,54.0,28.0,2025-2026,True,UT,8,False,False
2026-02-21,Delaware,25.0,49.0,22.0,2025-2026,True,DE,3,False,False
2026-02-21,Virginia,25.0,125.0,21.0,2025-2026,True,VA,3,False,False
2026-02-21,Wyoming,21.0,26.0,20.0,2025-2026,True,WY,8,False,False
2026-02-21,Iowa,47.0,84.0,45.0,2025-2026,True,IA,7,False,False
2026-02-21,Mississippi,26.0,46.0,25.0,2025-2026,True,MS,4,True,False
2026-02-21,New Jersey,112.0,373.0,92.0,2025-2026,True,NJ,2,False,False
2026-02-28,Kansas,33.0,87.0,31.0,2025-2026,True,KS,7,False,False
2026-02-28,Wisconsin,65.0,187.0,62.0,2025-2026,True,WI,5,False,False
2026-02-28,Vermont,8.0,26.0,8.0,2025-2026,True,VT,1,False,False
2026-02-28,Indiana,68.0,173.0,63.0,2025-2026,True,IN,5,False,False
2026-02-28,North Dakota,16.0,24.0,14.0,2025-2026,True,ND,8,False,False
2026-02-28,Oregon,30.0,80.0,25.0,2025-2026,True,OR,10,False,False
2026-02-28,Pennsylvania,187.0,612.0,157.0,2025-2026,True,PA,3,False,False
2026-02-28,Alaska,0.0,7.0,0.0,2025-2026,True,AK,10,False,False
2026-02-28,Louisiana,51.0,95.0,48.0,2025-2026,True,LA,6,True,False
2026-02-28,Massachusetts,130.0,213.0,99.0,2025-2026,True,MA,1,False,False
2026-02-28,North Carolina,80.0,263.0,66.0,2025-2026,True,NC,4,True,False
2026-02-28,South Dakota,16.0,27.0,13.0,2025-2026,True,SD,8,False,False
2026-02-28,Alabama,24.0,61.0,21.0,2025-2026,True,AL,4,True,False
2026-02-28,Tennessee,58.0,113.0,47.0,2025-2026,True,TN,4,True,False
2026-02-28,South Carolina,22.0,71.0,19.0,2025-2026,True,SC,4,True,False
2026-02-28,Arizona,68.0,123.0,59.0,2025-2026,True,AZ,9,False,False
2026-02-28,Michigan,112.0,255.0,103.0,2025-2026,True,MI,5,False,False
2026-02-28,Colorado,166.0,266.0,151.0,2025-2026,True,CO,8,False,False
2026-02-28,Illinois,110.0,361.0,99.0,2025-2026,True,IL,5,False,False
2026-02-28,New Hampshire,9.0,40.0,8.0,2025-2026,True,NH,1,False,False
2026-02-28,Rhode Island,6.0,51.0,5.0,2025-2026,True,RI,1,False,False
2026-02-28,California,202.0,559.0,179.0,2025-2026,True,CA,9,False,False
2026-02-28,Georgia,70.0,168.0,61.0,2025-2026,True,GA,4,True,False
2026-02-28,Nevada,49.0,78.0,44.0,2025-2026,True,NV,9,False,False
2026-02-28,New York,206.0,748.0,169.0,2025-2026,True,NY,2,False,True
2026-02-28,Ohio,136.0,383.0,123.0,2025-2026,True,OH,5,False,False
2026-02-28,New Mexico,76.0,98.0,71.0,2025-2026,True,NM,6,False,False
2026-02-28,Idaho,17.0,36.0,15.0,2025-2026,True,ID,10,False,False
2026-02-28,Missouri,62.0,153.0,55.0,2025-2026,True,MO,7,False,False
2026-02-28,Oklahoma,36.0,82.0,33.0,2025-2026,True,OK,6,False,False
2026-02-28,District of Columbia,1.0,9.0,1.0,2025-2026,True,DC,3,False,False
2026-02-28,Minnesota,95.0,168.0,87.0,2025-2026,True,MN,5,False,True
2026-02-28,Montana,14.0,28.0,12.0,2025-2026,True,MT,8,False,False
2026-02-28,Connecticut,31.0,113.0,27.0,2025-2026,True,CT,1,False,False
2026-02-28,Maine,4.0,14.0,4.0,2025-2026,True,ME,1,False,False
2026-02-28,Texas,275.0,496.0,233.0,2025-2026,True,TX,6,False,False
2026-02-28,Arkansas,10.0,47.0,7.0,2025-2026,True,AR,6,True,False
2026-02-28,Florida,78.0,290.0,70.0,2025-2026,True,FL,4,False,False
2026-02-28,West Virginia,52.0,90.0,47.0,2025-2026,True,WV,3,False,False
2026-02-28,Hawaii,9.0,17.0,9.0,2025-2026,True,HI,9,False,False
2026-02-28,Kentucky,12.0,84.0,11.0,2025-2026,True,KY,4,False,False
2026-02-28,Maryland,19.0,86.0,18.0,2025-2026,True,MD,3,False,False
2026-02-28,Nebraska,33.0,66.0,31.0,2025-2026,True,NE,7,False,False
2026-02-28,Washington,22.0,88.0,20.0,2025-2026,True,WA,10,False,False
2026-02-28,Utah,26.0,56.0,25.0,2025-2026,True,UT,8,False,False
2026-02-28,Delaware,27.0,50.0,22.0,2025-2026,True,DE,3,False,False
2026-02-28,Virginia,19.0,92.0,16.0,2025-2026,True,VA,3,False,False
2026-02-28,Wyoming,10.0,17.0,10.0,2025-2026,True,WY,8,False,False
2026-02-28,Iowa,55.0,118.0,49.0,2025-2026,True,IA,7,False,False
2026-02-28,Mississippi,18.0,47.0,18.0,2025-2026,True,MS,4,True,False
2026-02-28,New Jersey,99.0,333.0,93.0,2025-2026,True,NJ,2,False,False
2026-03-07,Kansas,42.0,87.0,36.0,2025-2026,True,KS,7,False,False
2026-03-07,Wisconsin,62.0,198.0,56.0,2025-2026,True,WI,5,False,False
2026-03-07,Vermont,6.0,22.0,5.0,2025-2026,True,VT,1,False,False
2026-03-07,Indiana,64.0,192.0,59.0,2025-2026,True,IN,5,False,False
2026-03-07,North Dakota,8.0,16.0,7.0,2025-2026,True,ND,8,False,False
2026-03-07,Oregon,21.0,77.0,16.0,2025-2026,True,OR,10,False,False
2026-03-07,Pennsylvania,175.0,629.0,154.0,2025-2026,True,PA,3,False,False
2026-03-07,Alaska,6.0,11.0,5.0,2025-2026,True,AK,10,False,False
2026-03-07,Louisiana,36.0,82.0,32.0,2025-2026,True,LA,6,True,False
2026-03-07,Massachusetts,30.0,130.0,26.0,2025-2026,True,MA,1,False,False
2026-03-07,North Carolina,108.0,268.0,97.0,2025-2026,True,NC,4,True,False
2026-03-07,South Dakota,26.0,39.0,22.0,2025-2026,True,SD,8,False,False
2026-03-07,Alabama,23.0,57.0,20.0,2025-2026,True,AL,4,True,False
2026-03-07,Tennessee,71.0,138.0,61.0,2025-2026,True,TN,4,True,False
2026-03-07,South Carolina,10.0,40.0,9.0,2025-2026,True,SC,4,True,False
2026-03-07,Arizona,72.0,132.0,63.0,2025-2026,True,AZ,9,False,False
2026-03-07,Michigan,126.0,273.0,111.0,2025-2026,True,MI,5,False,False
2026-03-07,Colorado,141.0,232.0,132.0,2025-2026,True,CO,8,False,False
2026-03-07,Illinois,108.0,342.0,99.0,2025-2026,True,IL,5,False,False
2026-03-07,New Hampshire,6.0,41.0,6.0,2025-2026,True,NH,1,False,False
2026-03-07,Rhode Island,7.0,33.0,5.0,2025-2026,True,RI,1,False,False
2026-03-07,California,207.0,510.0,181.0,2025-2026,True,CA,9,False,False
2026-03-07,Georgia,72.0,154.0,64.0,2025-2026,True,GA,4,True,False
2026-03-07,Nevada,45.0,87.0,40.0,2025-2026,True,NV,9,False,False
2026-03-07,New York,168.0,662.0,154.0,2025-2026,True,NY,2,False,True
2026-03-07,Ohio,130.0,391.0,115.0,2025-2026,True,OH,5,False,False
2026-03-07,New Mexico,68.0,83.0,63.0,2025-2026,True,NM,6,False,False
2026-03-07,Idaho,30.0,53.0,25.0,2025-2026,True,ID,10,False,False
2026-03-07,Missouri,33.0,128.0,28.0,2025-2026,True,MO,7,False,False
2026-03-07,Oklahoma,32.0,92.0,30.0,2025-2026,True,OK,6,False,False
2026-03-07,District of Columbia,0.0,6.0,0.0,2025-2026,True,DC,3,False,False
2026-03-07,Minnesota,85.0,173.0,79.0,2025-2026,True,MN,5,False,True
2026-03-07,Montana,20.0,35.0,20.0,2025-2026,True,MT,8,False,False
2026-03-07,Connecticut,26.0,115.0,22.0,2025-2026,True,CT,1,False,False
2026-03-07,Maine,4.0,12.0,0.0,2025-2026,True,ME,1,False,False
2026-03-07,Texas,304.0,521.0,266.0,2025-2026,True,TX,6,False,False
2026-03-07,Arkansas,21.0,56.0,18.0,2025-2026,True,AR,6,True,False
2026-03-07,Florida,59.0,257.0,50.0,2025-2026,True,FL,4,False,False
2026-03-07,West Virginia,34.0,79.0,30.0,2025-2026,True,WV,3,False,False
2026-03-07,Hawaii,13.0,23.0,10.0,2025-2026,True,HI,9,False,False
2026-03-07,Kentucky,12.0,86.0,11.0,2025-2026,True,KY,4,False,False
2026-03-07,Maryland,18.0,88.0,15.0,2025-2026,True,MD,3,False,False
2026-03-07,Nebraska,39.0,58.0,34.0,2025-2026,True,NE,7,False,False
2026-03-07,Washington,17.0,62.0,12.0,2025-2026,True,WA,10,False,False
2026-03-07,Utah,18.0,49.0,15.0,2025-2026,True,UT,8,False,False
2026-03-07,Delaware,23.0,41.0,19.0,2025-2026,True,DE,3,False,False
2026-03-07,Virginia,22.0,86.0,18.0,2025-2026,True,VA,3,False,False
2026-03-07,Wyoming,17.0,23.0,17.0,2025-2026,True,WY,8,False,False
2026-03-07,Iowa,54.0,123.0,53.0,2025-2026,True,IA,7,False,False
2026-03-07,Mississippi,30.0,53.0,29.0,2025-2026,True,MS,4,True,False
2026-03-07,New Jersey,57.0,278.0,45.0,2025-2026,True,NJ,2,False,False
2026-03-14,Kansas,45.0,100.0,40.0,2025-2026,True,KS,7,False,False
2026-03-14,Wisconsin,59.0,182.0,54.0,2025-2026,True,WI,5,False,False
2026-03-14,Vermont,2.0,16.0,2.0,2025-2026,True,VT,1,False,False
2026-03-14,Indiana,53.0,175.0,50.0,2025-2026,True,IN,5,False,False
2026-03-14,North Dakota,15.0,24.0,15.0,2025-2026,True,ND,8,False,False
2026-03-14,Oregon,28.0,77.0,26.0,2025-2026,True,OR,10,False,False
2026-03-14,Pennsylvania,154.0,615.0,133.0,2025-2026,True,PA,3,False,False
2026-03-14,Alaska,5.0,10.0,4.0,2025-2026,True,AK,10,False,False
2026-03-14,Louisiana,34.0,81.0,30.0,2025-2026,True,LA,6,True,False
2026-03-14,Massachusetts,75.0,166.0,67.0,2025-2026,True,MA,1,False,False
2026-03-14,North Carolina,76.0,237.0,68.0,2025-2026,True,NC,4,True,False
2026-03-14,South Dakota,24.0,35.0,22.0,2025-2026,True,SD,8,False,False
2026-03-14,Alabama,15.0,42.0,12.0,2025-2026,True,AL,4,True,False
2026-03-14,Tennessee,40.0,106.0,36.0,2025-2026,True,TN,4,True,False
2026-03-14,South Carolina,7.0,34.0,7.0,2025-2026,True,SC,4,True,False
2026-03-14,Arizona,43.0,94.0,38.0,2025-2026,True,AZ,9,False,False
2026-03-14,Michigan,128.0,313.0,111.0,2025-2026,True,MI,5,False,False
2026-03-14,Colorado,140.0,243.0,128.0,2025-2026,True,CO,8,False,False
2026-03-14,Illinois,90.0,350.0,77.0,2025-2026,True,IL,5,False,False
2026-03-14,New Hampshire,7.0,48.0,5.0,2025-2026,True,NH,1,False,False
2026-03-14,Rhode Island,7.0,41.0,6.0,2025-2026,True,RI,1,False,False
2026-03-14,California,168.0,448.0,147.0,2025-2026,True,CA,9,False,False
2026-03-14,Georgia,56.0,123.0,47.0,2025-2026,True,GA,4,True,False
2026-03-14,Nevada,35.0,79.0,30.0,2025-2026,True,NV,9,False,False
2026-03-14,New York,178.0,707.0,154.0,2025-2026,True,NY,2,False,True
2026-03-14,Ohio,128.0,389.0,115.0,2025-2026,True,OH,5,False,False
2026-03-14,New Mexico,50.0,76.0,45.0,2025-2026,True,NM,6,False,False
2026-03-14,Idaho,17.0,43.0,14.0,2025-2026,True,ID,10,False,False
2026-03-14,Missouri,24.0,126.0,22.0,2025-2026,True,MO,7,False,False
2026-03-14,Oklahoma,47.0,102.0,41.0,2025-2026,True,OK,6,False,False
2026-03-14,District of Columbia,0.0,8.0,0.0,2025-2026,True,DC,3,False,False
2026-03-14,Minnesota,69.0,150.0,60.0,2025-2026,True,MN,5,False,True
2026-03-14,Montana,31.0,40.0,26.0,2025-2026,True,MT,8,False,False
2026-03-14,Connecticut,23.0,99.0,22.0,2025-2026,True,CT,1,False,False
2026-03-14,Maine,12.0,28.0,12.0,2025-2026,True,ME,1,False,False
2026-03-14,Texas,223.0,402.0,197.0,2025-2026,True,TX,6,False,False
2026-03-14,Arkansas,32.0,57.0,28.0,2025-2026,True,AR,6,True,False
2026-03-14,Florida,82.0,301.0,73.0,2025-2026,True,FL,4,False,False
2026-03-14,West Virginia,37.0,82.0,30.0,2025-2026,True,WV,3,False,False
2026-03-14,Hawaii,10.0,17.0,10.0,2025-2026,True,HI,9,False,False
2026-03-14,Kentucky,30.0,112.0,26.0,2025-2026,True,KY,4,False,False
2026-03-14,Maryland,26.0,103.0,23.0,2025-2026,True,MD,3,False,False
2026-03-14,Nebraska,38.0,61.0,30.0,2025-2026,True,NE,7,False,False
2026-03-14,Washington,19.0,57.0,18.0,2025-2026,True,WA,10,False,False
2026-03-14,Utah,20.0,59.0,20.0,2025-2026,True,UT,8,False,False
2026-03-14,Delaware,23.0,39.0,20.0,2025-2026,True,DE,3,False,False
2026-03-14,Virginia,22.0,99.0,19.0,2025-2026,True,VA,3,False,False
2026-03-14,Wyoming,24.0,36.0,22.0,2025-2026,True,WY,8,False,False
2026-03-14,Iowa,43.0,94.0,41.0,2025-2026,True,IA,7,False,False
2026-03-14,Mississippi,29.0,52.0,24.0,2025-2026,True,MS,4,True,False
2026-03-14,New Jersey,52.0,293.0,45.0,2025-2026,True,NJ,2,False,False
2026-03-21,Kansas,19.0,54.0,16.0,2025-2026,True,KS,7,False,False
2026-03-21,Wisconsin,55.0,191.0,53.0,2025-2026,True,WI,5,False,False
2026-03-21,Vermont,2.0,14.0,2.0,2025-2026,True,VT,1,False,False
2026-03-21,Indiana,57.0,164.0,54.0,2025-2026,True,IN,5,False,False
2026-03-21,North Dakota,20.0,29.0,19.0,2025-2026,True,ND,8,False,False
2026-03-21,Oregon,23.0,68.0,22.0,2025-2026,True,OR,10,False,False
2026-03-21,Pennsylvania,124.0,547.0,108.0,2025-2026,True,PA,3,False,False
2026-03-21,Alaska,8.0,22.0,8.0,2025-2026,True,AK,10,False,False
2026-03-21,Louisiana,38.0,82.0,37.0,2025-2026,True,LA,6,True,False
2026-03-21,Massachusetts,66.0,170.0,59.0,2025-2026,True,MA,1,False,False
2026-03-21,North Carolina,85.0,218.0,80.0,2025-2026,True,NC,4,True,False
2026-03-21,South Dakota,14.0,32.0,13.0,2025-2026,True,SD,8,False,False
2026-03-21,Alabama,12.0,35.0,12.0,2025-2026,True,AL,4,True,False
2026-03-21,Tennessee,44.0,120.0,42.0,2025-2026,True,TN,4,True,False
2026-03-21,South Carolina,27.0,66.0,21.0,2025-2026,True,SC,4,True,False
2026-03-21,Arizona,52.0,105.0,46.0,2025-2026,True,AZ,9,False,False
2026-03-21,Michigan,113.0,282.0,103.0,2025-2026,True,MI,5,False,False
2026-03-21,Colorado,98.0,180.0,94.0,2025-2026,True,CO,8,False,False
2026-03-21,Illinois,70.0,304.0,57.0,2025-2026,True,IL,5,False,False
2026-03-21,New Hampshire,6.0,42.0,6.0,2025-2026,True,NH,1,False,False
2026-03-21,Rhode Island,3.0,44.0,2.0,2025-2026,True,RI,1,False,False
2026-03-21,California,199.0,453.0,169.0,2025-2026,True,CA,9,False,False
2026-03-21,Georgia,45.0,110.0,38.0,2025-2026,True,GA,4,True,False
2026-03-21,Nevada,34.0,75.0,29.0,2025-2026,True,NV,9,False,False
2026-03-21,New York,138.0,601.0,113.0,2025-2026,True,NY,2,False,True
2026-03-21,Ohio,95.0,320.0,84.0,2025-2026,True,OH,5,False,False
2026-03-21,New Mexico,41.0,77.0,37.0,2025-2026,True,NM,6,False,False
2026-03-21,Idaho,17.0,44.0,16.0,2025-2026,True,ID,10,False,False
2026-03-21,Missouri,38.0,125.0,37.0,2025-2026,True,MO,7,False,False
2026-03-21,Oklahoma,19.0,81.0,19.0,2025-2026,True,OK,6,False,False
2026-03-21,District of Columbia,0.0,4.0,0.0,2025-2026,True,DC,3,False,False
2026-03-21,Minnesota,60.0,143.0,54.0,2025-2026,True,MN,5,False,True
2026-03-21,Montana,18.0,33.0,17.0,2025-2026,True,MT,8,False,False
2026-03-21,Connecticut,19.0,92.0,15.0,2025-2026,True,CT,1,False,False
2026-03-21,Maine,6.0,22.0,6.0,2025-2026,True,ME,1,False,False
2026-03-21,Texas,214.0,397.0,188.0,2025-2026,True,TX,6,False,False
2026-03-21,Arkansas,31.0,44.0,29.0,2025-2026,True,AR,6,True,False
2026-03-21,Florida,77.0,291.0,65.0,2025-2026,True,FL,4,False,False
2026-03-21,West Virginia,29.0,91.0,20.0,2025-2026,True,WV,3,False,False
2026-03-21,Hawaii,12.0,21.0,11.0,2025-2026,True,HI,9,False,False
2026-03-21,Kentucky,28.0,97.0,28.0,2025-2026,True,KY,4,False,False
2026-03-21,Maryland,15.0,58.0,10.0,2025-2026,True,MD,3,False,False
2026-03-21,Nebraska,43.0,66.0,37.0,2025-2026,True,NE,7,False,False
2026-03-21,Washington,13.0,71.0,10.0,2025-2026,True,WA,10,False,False
2026-03-21,Utah,22.0,49.0,19.0,2025-2026,True,UT,8,False,False
2026-03-21,Delaware,13.0,28.0,11.0,2025-2026,True,DE,3,False,False
2026-03-21,Virginia,10.0,56.0,8.0,2025-2026,True,VA,3,False,False
2026-03-21,Wyoming,21.0,23.0,21.0,2025-2026,True,WY,8,False,False
2026-03-21,Iowa,36.0,80.0,34.0,2025-2026,True,IA,7,False,False
2026-03-21,Mississippi,15.0,35.0,12.0,2025-2026,True,MS,4,True,False
2026-03-21,New Jersey,51.0,230.0,45.0,2025-2026,True,NJ,2,False,False
2026-03-28,Kansas,16.0,40.0,15.0,2025-2026,True,KS,7,False,False
2026-03-28,Wisconsin,12.0,126.0,11.0,2025-2026,True,WI,5,False,False
2026-03-28,Vermont,2.0,13.0,2.0,2025-2026,True,VT,1,False,False
2026-03-28,Indiana,23.0,74.0,20.0,2025-2026,True,IN,5,False,False
2026-03-28,North Dakota,16.0,27.0,14.0,2025-2026,True,ND,8,False,False
2026-03-28,Oregon,5.0,33.0,5.0,2025-2026,True,OR,10,False,False
2026-03-28,Pennsylvania,50.0,326.0,42.0,2025-2026,True,PA,3,False,False
2026-03-28,Alaska,4.0,6.0,4.0,2025-2026,True,AK,10,False,False
2026-03-28,Louisiana,9.0,25.0,9.0,2025-2026,True,LA,6,True,False
2026-03-28,Massachusetts,66.0,139.0,47.0,2025-2026,True,MA,1,False,False
2026-03-28,North Carolina,25.0,84.0,25.0,2025-2026,True,NC,4,True,False
2026-03-28,South Dakota,15.0,23.0,15.0,2025-2026,True,SD,8,False,False
2026-03-28,Alabama,17.0,38.0,15.0,2025-2026,True,AL,4,True,False
2026-03-28,Tennessee,18.0,50.0,16.0,2025-2026,True,TN,4,True,False
2026-03-28,South Carolina,5.0,15.0,5.0,2025-2026,True,SC,4,True,False
2026-03-28,Arizona,26.0,69.0,23.0,2025-2026,True,AZ,9,False,False
2026-03-28,Michigan,70.0,221.0,61.0,2025-2026,True,MI,5,False,False
2026-03-28,Colorado,40.0,70.0,39.0,2025-2026,True,CO,8,False,False
2026-03-28,Illinois,51.0,195.0,47.0,2025-2026,True,IL,5,False,False
2026-03-28,New Hampshire,1.0,18.0,1.0,2025-2026,True,NH,1,False,False
2026-03-28,Rhode Island,9.0,33.0,8.0,2025-2026,True,RI,1,False,False
2026-03-28,California,150.0,362.0,130.0,2025-2026,True,CA,9,False,False
2026-03-28,Georgia,15.0,66.0,13.0,2025-2026,True,GA,4,True,False
2026-03-28,Nevada,11.0,17.0,8.0,2025-2026,True,NV,9,False,False
2026-03-28,New York,94.0,401.0,85.0,2025-2026,True,NY,2,False,True
2026-03-28,Ohio,41.0,102.0,30.0,2025-2026,True,OH,5,False,False
2026-03-28,New Mexico,33.0,45.0,30.0,2025-2026,True,NM,6,False,False
2026-03-28,Idaho,26.0,47.0,24.0,2025-2026,True,ID,10,False,False
2026-03-28,Missouri,29.0,104.0,26.0,2025-2026,True,MO,7,False,False
2026-03-28,Oklahoma,2.0,35.0,1.0,2025-2026,True,OK,6,False,False
2026-03-28,District of Columbia,0.0,1.0,0.0,2025-2026,True,DC,3,False,False
2026-03-28,Minnesota,39.0,63.0,36.0,2025-2026,True,MN,5,False,True
2026-03-28,Montana,9.0,11.0,9.0,2025-2026,True,MT,8,False,False
2026-03-28,Connecticut,18.0,77.0,17.0,2025-2026,True,CT,1,False,False
2026-03-28,Maine,2.0,16.0,2.0,2025-2026,True,ME,1,False,False
2026-03-28,Texas,79.0,193.0,67.0,2025-2026,True,TX,6,False,False
2026-03-28,Arkansas,25.0,38.0,23.0,2025-2026,True,AR,6,True,False
2026-03-28,Florida,42.0,194.0,39.0,2025-2026,True,FL,4,False,False
2026-03-28,West Virginia,25.0,59.0,23.0,2025-2026,True,WV,3,False,False
2026-03-28,Hawaii,2.0,5.0,2.0,2025-2026,True,HI,9,False,False
2026-03-28,Kentucky,13.0,61.0,13.0,2025-2026,True,KY,4,False,False
2026-03-28,Maryland,6.0,20.0,6.0,2025-2026,True,MD,3,False,False
2026-03-28,Nebraska,9.0,31.0,9.0,2025-2026,True,NE,7,False,False
2026-03-28,Washington,14.0,53.0,13.0,2025-2026,True,WA,10,False,False
