week_end,jurisdiction,rsv_pct,rsv_pct_smoothed,covid_pct,flu_pct,combined_pct,season,in_fixed_window,state_abbrev,hhs_region,is_southeast,is_comparator
2025-12-27,Florida,0.61,0.56,0.28,6.68,,2025-2026,True,FL,4,False,False
2025-12-27,California,0.26,0.19,0.25,2.72,,2025-2026,True,CA,9,False,False
2026-01-03,New Jersey,0.69,0.63,0.87,8.5,,2025-2026,True,NJ,2,False,False
2026-01-03,New Hampshire,0.44,0.39,1.48,8.33,,2025-2026,True,NH,1,False,False
2026-01-03,Nevada,0.22,0.22,0.31,3.96,,2025-2026,True,NV,9,False,False
2026-01-03,Mississippi,0.58,0.53,0.93,3.91,,2025-2026,True,MS,4,True,False
2026-01-03,Michigan,0.33,0.27,1.98,7.08,,2025-2026,True,MI,5,False,False
2026-01-03,Massachusetts,0.57,0.48,1.39,8.78,,2025-2026,True,MA,1,False,False
2026-01-03,Maryland,0.86,0.79,0.83,8.61,,2025-2026,True,MD,3,False,False
2026-01-03,South Carolina,0.78,0.78,0.62,7.13,,2025-2026,True,SC,4,True,False
2026-01-03,Oregon,0.23,0.21,0.24,2.7,,2025-2026,True,OR,10,False,False
2026-01-03,Oklahoma,0.55,0.43,1.23,3.38,,2025-2026,True,OK,6,False,False
2026-01-03,Ohio,0.41,0.35,2.08,6.79,,2025-2026,True,OH,5,False,False
2026-01-03,Alabama,0.72,0.71,0.66,7.13,,2025-2026,True,AL,4,True,False
2026-01-03,Georgia,0.61,0.57,0.47,6.17,,2025-2026,True,GA,4,True,False
2026-01-03,Hawaii,0.46,0.42,0.24,7.58,,2025-2026,True,HI,9,False,False
2026-01-03,Kentucky,0.87,0.76,1.47,6.01,,2025-2026,True,KY,4,False,False
2026-01-03,Louisiana,0.67,0.68,0.46,7.12,,2025-2026,True,LA,6,True,False
2026-01-03,Kansas,0.36,0.27,1.33,5.56,,2025-2026,True,KS,7,False,False
2026-01-03,Idaho,0.24,0.22,0.57,5.41,,2025-2026,True,ID,10,False,False
2026-01-03,Colorado,0.23,0.2,0.97,7.64,,2025-2026,True,CO,8,False,False
2026-01-03,California,0.32,0.25,0.24,2.61,,2025-2026,True,CA,9,False,False
2026-01-03,Arizona,0.13,0.11,0.52,2.98,,2025-2026,True,AZ,9,False,False
2026-01-03,Alaska,0.44,0.57,0.53,9.18,,2025-2026,True,AK,10,False,False
2026-01-03,Virginia,0.71,0.65,0.82,8.34,,2025-2026,True,VA,3,False,False
2026-01-03,South Dakota,0.1,0.13,1.99,5.53,,2025-2026,True,SD,8,False,False
2026-01-03,Rhode Island,0.65,0.45,1.31,7.63,,2025-2026,True,RI,1,False,False
2026-01-03,Pennsylvania,0.49,0.41,1.46,6.39,,2025-2026,True,PA,3,False,False
2026-01-03,New York,0.46,0.4,0.71,6.56,,2025-2026,True,NY,2,False,True
2026-01-03,Minnesota,0.46,0.38,1.38,10.13,,2025-2026,True,MN,5,False,True
2026-01-03,Maine,0.09,0.07,1.85,7.55,,2025-2026,True,ME,1,False,False
2026-01-03,Iowa,0.48,0.36,2.09,7.02,,2025-2026,True,IA,7,False,False
2026-01-03,Indiana,0.46,0.41,2.0,6.33,,2025-2026,True,IN,5,False,False
2026-01-03,District of Columbia,0.67,0.51,0.43,7.6,,2025-2026,True,DC,3,False,False
2026-01-03,Delaware,1.44,1.22,1.12,7.45,,2025-2026,True,DE,3,False,False
2026-01-03,Arkansas,0.88,0.95,1.0,4.98,,2025-2026,True,AR,6,True,False
2026-01-03,Utah,0.15,0.11,0.45,6.96,,2025-2026,True,UT,8,False,False
2026-01-03,Wyoming,0.19,0.14,0.91,6.1,,2025-2026,True,WY,8,False,False
2026-01-03,Wisconsin,0.23,0.18,1.67,8.23,,2025-2026,True,WI,5,False,False
2026-01-03,West Virginia,0.91,0.66,2.95,4.96,,2025-2026,True,WV,3,False,False
2026-01-03,Tennessee,0.81,0.68,1.1,5.95,,2025-2026,True,TN,4,True,False
2026-01-03,Washington,0.58,0.51,0.27,3.86,,2025-2026,True,WA,10,False,False
2026-01-03,Vermont,0.22,0.21,1.4,6.77,,2025-2026,True,VT,1,False,False
2026-01-03,Texas,0.8,0.78,0.43,5.98,,2025-2026,True,TX,6,False,False
2026-01-03,North Carolina,0.8,0.75,0.66,12.49,,2025-2026,True,NC,4,True,False
2026-01-03,New Mexico,0.18,0.14,1.46,8.26,,2025-2026,True,NM,6,False,False
2026-01-03,Nebraska,0.09,0.07,1.14,3.95,,2025-2026,True,NE,7,False,False
2026-01-03,Montana,0.06,0.12,1.19,5.32,,2025-2026,True,MT,8,False,False
2026-01-03,Illinois,0.66,0.57,2.17,6.92,,2025-2026,True,IL,5,False,False
2026-01-03,Florida,0.58,0.57,0.37,5.56,,2025-2026,True,FL,4,False,False
2026-01-03,Connecticut,0.36,0.3,1.32,8.53,,2025-2026,True,CT,1,False,False
2026-01-03,North Dakota,0.11,0.1,1.06,8.06,,2025-2026,True,ND,8,False,False
2026-01-10,Illinois,0.57,0.6,1.9,4.38,,2025-2026,True,IL,5,False,False
2026-01-10,Wyoming,0.19,0.2,0.9,4.12,,2025-2026,True,WY,8,False,False
2026-01-10,Virginia,0.5,0.63,0.76,5.52,,2025-2026,True,VA,3,False,False
2026-01-10,Rhode Island,0.41,0.51,1.31,4.55,,2025-2026,True,RI,1,False,False
2026-01-10,Pennsylvania,0.42,0.45,1.22,4.16,,2025-2026,True,PA,3,False,False
2026-01-10,North Carolina,0.67,0.77,0.61,7.23,,2025-2026,True,NC,4,True,False
2026-01-10,Kentucky,0.75,0.81,1.25,3.89,,2025-2026,True,KY,4,False,False
2026-01-10,Hawaii,0.72,0.56,0.22,5.38,,2025-2026,True,HI,9,False,False
2026-01-10,Florida,0.43,0.54,0.38,4.65,,2025-2026,True,FL,4,False,False
2026-01-10,Colorado,0.27,0.23,0.79,4.29,,2025-2026,True,CO,8,False,False
2026-01-10,California,0.31,0.3,0.22,2.25,,2025-2026,True,CA,9,False,False
2026-01-10,Wisconsin,0.27,0.23,1.57,5.24,,2025-2026,True,WI,5,False,False
2026-01-10,Texas,0.57,0.74,0.36,3.91,,2025-2026,True,TX,6,False,False
2026-01-10,South Dakota,0.18,0.16,1.43,4.31,,2025-2026,True,SD,8,False,False
2026-01-10,Ohio,0.36,0.39,1.63,4.4,,2025-2026,True,OH,5,False,False
2026-01-10,New Jersey,0.57,0.65,0.75,5.19,,2025-2026,True,NJ,2,False,False
2026-01-10,Nevada,0.2,0.21,0.27,2.77,,2025-2026,True,NV,9,False,False
2026-01-10,Mississippi,0.53,0.55,0.77,2.57,,2025-2026,True,MS,4,True,False
2026-01-10,Minnesota,0.4,0.42,1.16,6.07,,2025-2026,True,MN,5,False,True
2026-01-10,Massachusetts,0.55,0.53,1.12,5.67,,2025-2026,True,MA,1,False,False
2026-01-10,Maryland,0.74,0.8,0.81,5.17,,2025-2026,True,MD,3,False,False
2026-01-10,Kansas,0.32,0.31,1.17,4.28,,2025-2026,True,KS,7,False,False
2026-01-10,Iowa,0.43,0.43,1.77,5.29,,2025-2026,True,IA,7,False,False
2026-01-10,Alaska,0.46,0.57,0.46,6.73,,2025-2026,True,AK,10,False,False
2026-01-10,Alabama,0.48,0.65,0.49,4.4,,2025-2026,True,AL,4,True,False
2026-01-10,Delaware,1.09,1.28,1.15,5.55,,2025-2026,True,DE,3,False,False
2026-01-10,District of Columbia,0.53,0.59,0.5,5.11,,2025-2026,True,DC,3,False,False
2026-01-10,Indiana,0.44,0.44,1.71,3.92,,2025-2026,True,IN,5,False,False
2026-01-10,Louisiana,0.48,0.62,0.37,4.54,,2025-2026,True,LA,6,True,False
2026-01-10,Michigan,0.31,0.31,1.71,4.13,,2025-2026,True,MI,5,False,False
2026-01-10,Montana,0.11,0.1,1.16,3.32,,2025-2026,True,MT,8,False,False
2026-01-10,Nebraska,0.09,0.09,0.95,2.73,,2025-2026,True,NE,7,False,False
2026-01-10,New Hampshire,0.46,0.44,1.2,6.26,,2025-2026,True,NH,1,False,False
2026-01-10,North Dakota,0.11,0.11,1.14,4.88,,2025-2026,True,ND,8,False,False
2026-01-10,South Carolina,0.46,0.71,0.48,4.25,,2025-2026,True,SC,4,True,False
2026-01-10,Arizona,0.11,0.12,0.42,2.07,,2025-2026,True,AZ,9,False,False
2026-01-10,Arkansas,0.67,0.87,0.71,3.3,,2025-2026,True,AR,6,True,False
2026-01-10,Connecticut,0.32,0.32,1.11,4.48,,2025-2026,True,CT,1,False,False
2026-01-10,Georgia,0.5,0.57,0.39,3.15,,2025-2026,True,GA,4,True,False
2026-01-10,Idaho,0.25,0.24,0.59,3.73,,2025-2026,True,ID,10,False,False
2026-01-10,Maine,0.06,0.07,1.46,4.88,,2025-2026,True,ME,1,False,False
2026-01-10,New Mexico,0.17,0.17,1.18,4.75,,2025-2026,True,NM,6,False,False
2026-01-10,New York,0.38,0.42,0.62,3.34,,2025-2026,True,NY,2,False,True
2026-01-10,Oklahoma,0.5,0.49,1.12,2.24,,2025-2026,True,OK,6,False,False
2026-01-10,Oregon,0.27,0.25,0.26,2.47,,2025-2026,True,OR,10,False,False
2026-01-10,Tennessee,0.6,0.7,0.88,3.69,,2025-2026,True,TN,4,True,False
2026-01-10,Utah,0.19,0.15,0.41,4.18,,2025-2026,True,UT,8,False,False
2026-01-10,Vermont,0.26,0.26,0.92,4.39,,2025-2026,True,VT,1,False,False
2026-01-10,Washington,0.59,0.57,0.25,3.56,,2025-2026,True,WA,10,False,False
2026-01-10,West Virginia,0.69,0.75,2.15,3.84,,2025-2026,True,WV,3,False,False
2026-01-17,Delaware,1.21,1.25,0.74,4.44,,2025-2026,True,DE,3,False,False
2026-01-17,South Carolina,0.43,0.56,0.37,2.89,,2025-2026,True,SC,4,True,False
2026-01-17,Rhode Island,0.66,0.57,0.96,2.72,,2025-2026,True,RI,1,False,False
2026-01-17,Nebraska,0.12,0.1,0.92,3.03,,2025-2026,True,NE,7,False,False
2026-01-17,Montana,0.08,0.09,1.11,2.98,,2025-2026,True,MT,8,False,False
2026-01-17,Massachusetts,0.65,0.59,0.97,3.94,,2025-2026,True,MA,1,False,False
2026-01-17,Maryland,0.75,0.79,0.66,3.1,,2025-2026,True,MD,3,False,False
2026-01-17,Kentucky,0.65,0.76,1.15,3.36,,2025-2026,True,KY,4,False,False
2026-01-17,Arizona,0.16,0.14,0.33,1.69,,2025-2026,True,AZ,9,False,False
2026-01-17,Alaska,0.54,0.48,0.26,5.46,,2025-2026,True,AK,10,False,False
2026-01-17,Oklahoma,0.49,0.51,1.04,2.49,,2025-2026,True,OK,6,False,False
2026-01-17,Tennessee,0.62,0.68,0.62,2.68,,2025-2026,True,TN,4,True,False
2026-01-17,Texas,0.56,0.65,0.34,3.4,,2025-2026,True,TX,6,False,False
2026-01-17,Virginia,0.53,0.58,0.71,3.97,,2025-2026,True,VA,3,False,False
2026-01-17,Utah,0.27,0.2,0.34,3.36,,2025-2026,True,UT,8,False,False
2026-01-17,Florida,0.42,0.48,0.32,3.88,,2025-2026,True,FL,4,False,False
2026-01-17,Georgia,0.42,0.52,0.3,1.94,,2025-2026,True,GA,4,True,False
2026-01-17,Indiana,0.45,0.45,1.41,2.93,,2025-2026,True,IN,5,False,False
2026-01-17,Kansas,0.36,0.35,1.01,4.4,,2025-2026,True,KS,7,False,False
2026-01-17,Minnesota,0.42,0.43,1.08,4.38,,2025-2026,True,MN,5,False,True
2026-01-17,New Hampshire,0.61,0.5,1.28,4.86,,2025-2026,True,NH,1,False,False
2026-01-17,New York,0.42,0.42,0.56,1.92,,2025-2026,True,NY,2,False,True
2026-01-17,Ohio,0.37,0.38,1.36,3.48,,2025-2026,True,OH,5,False,False
2026-01-17,Arkansas,1.11,0.89,0.58,3.13,,2025-2026,True,AR,6,True,False
2026-01-17,Alabama,0.44,0.55,0.43,3.44,,2025-2026,True,AL,4,True,False
2026-01-17,Vermont,0.41,0.29,1.01,4.63,,2025-2026,True,VT,1,False,False
2026-01-17,Oregon,0.3,0.27,0.21,2.96,,2025-2026,True,OR,10,False,False
2026-01-17,North Dakota,0.19,0.14,0.88,3.68,,2025-2026,True,ND,8,False,False
2026-01-17,New Mexico,0.29,0.21,1.04,3.5,,2025-2026,True,NM,6,False,False
2026-01-17,New Jersey,0.68,0.65,0.7,3.15,,2025-2026,True,NJ,2,False,False
2026-01-17,Nevada,0.25,0.22,0.19,2.12,,2025-2026,True,NV,9,False,False
2026-01-17,Michigan,0.32,0.32,1.53,3.4,,2025-2026,True,MI,5,False,False
2026-01-17,Maine,0.07,0.07,1.18,4.55,,2025-2026,True,ME,1,False,False
2026-01-17,Louisiana,0.49,0.55,0.35,3.38,,2025-2026,True,LA,6,True,False
2026-01-17,Iowa,0.67,0.52,1.58,5.79,,2025-2026,True,IA,7,False,False
2026-01-17,Illinois,0.66,0.63,1.58,3.3,,2025-2026,True,IL,5,False,False
2026-01-17,Idaho,0.28,0.26,0.41,3.06,,2025-2026,True,ID,10,False,False
2026-01-17,District of Columbia,0.57,0.59,0.34,3.03,,2025-2026,True,DC,3,False,False
2026-01-17,Connecticut,0.38,0.35,1.08,2.98,,2025-2026,True,CT,1,False,False
2026-01-17,Wisconsin,0.35,0.28,1.44,3.98,,2025-2026,True,WI,5,False,False
2026-01-17,West Virginia,0.68,0.76,1.78,4.35,,2025-2026,True,WV,3,False,False
2026-01-17,Washington,0.51,0.56,0.25,3.59,,2025-2026,True,WA,10,False,False
2026-01-17,South Dakota,0.24,0.17,1.61,4.6,,2025-2026,True,SD,8,False,False
2026-01-17,Pennsylvania,0.48,0.46,1.1,3.3,,2025-2026,True,PA,3,False,False
2026-01-17,North Carolina,0.69,0.72,0.51,4.5,,2025-2026,True,NC,4,True,False
2026-01-17,Mississippi,0.6,0.57,0.62,2.11,,2025-2026,True,MS,4,True,False
2026-01-17,Hawaii,0.53,0.57,0.2,3.95,,2025-2026,True,HI,9,False,False
2026-01-17,California,0.31,0.31,0.19,2.48,,2025-2026,True,CA,9,False,False
2026-01-17,Colorado,0.34,0.28,0.67,2.67,,2025-2026,True,CO,8,False,False
2026-01-17,Wyoming,0.15,0.18,0.95,2.42,,2025-2026,True,WY,8,False,False
2026-01-24,Kentucky,0.73,0.71,1.22,4.22,,2025-2026,True,KY,4,False,False
2026-01-24,Illinois,0.78,0.67,1.52,3.51,,2025-2026,True,IL,5,False,False
2026-01-24,Hawaii,0.53,0.59,0.14,2.51,,2025-2026,True,HI,9,False,False
2026-01-24,Connecticut,0.38,0.36,0.86,1.68,,2025-2026,True,CT,1,False,False
2026-01-24,California,0.38,0.33,0.17,3.52,,2025-2026,True,CA,9,False,False
2026-01-24,Louisiana,0.57,0.51,0.45,5.1,,2025-2026,True,LA,6,True,False
2026-01-24,Indiana,0.47,0.45,1.27,3.37,,2025-2026,True,IN,5,False,False
2026-01-24,Georgia,0.46,0.46,0.41,2.1,,2025-2026,True,GA,4,True,False
2026-01-24,Arkansas,1.09,0.96,0.68,5.22,,2025-2026,True,AR,6,True,False
2026-01-24,Arizona,0.17,0.15,0.29,2.37,,2025-2026,True,AZ,9,False,False
2026-01-24,Delaware,1.1,1.13,0.95,4.12,,2025-2026,True,DE,3,False,False
2026-01-24,West Virginia,0.78,0.72,1.99,4.46,,2025-2026,True,WV,3,False,False
2026-01-24,Virginia,0.49,0.51,0.87,3.92,,2025-2026,True,VA,3,False,False
2026-01-24,Utah,0.42,0.29,0.33,3.15,,2025-2026,True,UT,8,False,False
2026-01-24,Alabama,0.44,0.45,0.47,4.97,,2025-2026,True,AL,4,True,False
2026-01-24,Alaska,0.59,0.53,0.29,4.62,,2025-2026,True,AK,10,False,False
2026-01-24,Colorado,0.47,0.36,0.66,2.17,,2025-2026,True,CO,8,False,False
2026-01-24,District of Columbia,0.56,0.55,0.42,2.05,,2025-2026,True,DC,3,False,False
2026-01-24,Florida,0.36,0.4,0.29,4.13,,2025-2026,True,FL,4,False,False
2026-01-24,Idaho,0.3,0.28,0.62,2.82,,2025-2026,True,ID,10,False,False
2026-01-24,Kansas,0.51,0.39,0.86,5.46,,2025-2026,True,KS,7,False,False
2026-01-24,Minnesota,0.5,0.44,0.98,3.57,,2025-2026,True,MN,5,False,True
2026-01-24,Montana,0.19,0.13,0.87,3.57,,2025-2026,True,MT,8,False,False
2026-01-24,Oklahoma,0.67,0.55,1.07,4.33,,2025-2026,True,OK,6,False,False
2026-01-24,South Carolina,0.39,0.43,0.55,3.38,,2025-2026,True,SC,4,True,False
2026-01-24,Oregon,0.28,0.29,0.2,4.28,,2025-2026,True,OR,10,False,False
2026-01-24,North Carolina,0.75,0.7,0.55,4.07,,2025-2026,True,NC,4,True,False
2026-01-24,Mississippi,0.82,0.65,0.67,3.51,,2025-2026,True,MS,4,True,False
2026-01-24,Iowa,0.78,0.62,1.62,5.98,,2025-2026,True,IA,7,False,False
2026-01-24,Wisconsin,0.44,0.35,1.54,3.98,,2025-2026,True,WI,5,False,False
2026-01-24,Tennessee,0.7,0.64,0.69,3.69,,2025-2026,True,TN,4,True,False
2026-01-24,New Jersey,0.72,0.66,0.67,2.06,,2025-2026,True,NJ,2,False,False
2026-01-24,New Hampshire,0.72,0.59,1.08,4.11,,2025-2026,True,NH,1,False,False
2026-01-24,Michigan,0.47,0.36,1.35,3.09,,2025-2026,True,MI,5,False,False
2026-01-24,Massachusetts,0.88,0.69,0.95,2.47,,2025-2026,True,MA,1,False,False
2026-01-24,Wyoming,0.18,0.18,0.84,2.1,,2025-2026,True,WY,8,False,False
2026-01-24,Washington,0.6,0.56,0.27,4.08,,2025-2026,True,WA,10,False,False
2026-01-24,Vermont,0.66,0.44,1.19,5.23,,2025-2026,True,VT,1,False,False
2026-01-24,Texas,0.66,0.6,0.37,4.71,,2025-2026,True,TX,6,False,False
2026-01-24,South Dakota,0.3,0.24,1.54,5.24,,2025-2026,True,SD,8,False,False
2026-01-24,Rhode Island,0.7,0.58,0.74,1.64,,2025-2026,True,RI,1,False,False
2026-01-24,Pennsylvania,0.51,0.47,0.98,2.75,,2025-2026,True,PA,3,False,False
2026-01-24,Ohio,0.46,0.39,1.31,3.77,,2025-2026,True,OH,5,False,False
2026-01-24,North Dakota,0.28,0.19,1.11,3.72,,2025-2026,True,ND,8,False,False
2026-01-24,New York,0.45,0.42,0.51,1.3,,2025-2026,True,NY,2,False,True
2026-01-24,New Mexico,0.38,0.28,0.93,3.55,,2025-2026,True,NM,6,False,False
2026-01-24,Nevada,0.35,0.27,0.22,2.42,,2025-2026,True,NV,9,False,False
2026-01-24,Nebraska,0.07,0.1,0.8,3.02,,2025-2026,True,NE,7,False,False
2026-01-24,Maryland,0.69,0.73,0.68,2.13,,2025-2026,True,MD,3,False,False
2026-01-24,Maine,0.13,0.08,1.28,3.68,,2025-2026,True,ME,1,False,False
2026-01-31,New Mexico,0.44,0.37,0.83,2.87,,2025-2026,True,NM,6,False,False
2026-01-31,Hawaii,0.58,0.55,0.16,2.1,,2025-2026,True,HI,9,False,False
2026-01-31,Kansas,0.45,0.44,0.8,4.96,,2025-2026,True,KS,7,False,False
2026-01-31,Nebraska,0.17,0.12,0.83,2.92,,2025-2026,True,NE,7,False,False
2026-01-31,New Hampshire,0.8,0.7,0.99,2.85,,2025-2026,True,NH,1,False,False
2026-01-31,New York,0.5,0.46,0.52,0.92,,2025-2026,True,NY,2,False,True
2026-01-31,South Carolina,0.4,0.4,0.54,3.56,,2025-2026,True,SC,4,True,False
2026-01-31,Tennessee,0.76,0.69,0.71,4.31,,2025-2026,True,TN,4,True,False
2026-01-31,Vermont,0.48,0.51,0.92,3.77,,2025-2026,True,VT,1,False,False
2026-01-31,West Virginia,0.71,0.73,1.97,4.79,,2025-2026,True,WV,3,False,False
2026-01-31,Alaska,0.89,0.67,0.32,2.87,,2025-2026,True,AK,10,False,False
2026-01-31,Arkansas,1.38,1.19,0.76,5.81,,2025-2026,True,AR,6,True,False
2026-01-31,Delaware,1.08,1.13,1.18,3.61,,2025-2026,True,DE,3,False,False
2026-01-31,Idaho,0.43,0.34,0.5,3.0,,2025-2026,True,ID,10,False,False
2026-01-31,Iowa,0.64,0.69,1.52,5.29,,2025-2026,True,IA,7,False,False
2026-01-31,Kentucky,0.71,0.7,1.17,4.19,,2025-2026,True,KY,4,False,False
2026-01-31,Massachusetts,0.87,0.79,0.87,1.73,,2025-2026,True,MA,1,False,False
2026-01-31,Minnesota,0.58,0.5,0.83,2.54,,2025-2026,True,MN,5,False,True
2026-01-31,North Dakota,0.37,0.28,1.34,3.31,,2025-2026,True,ND,8,False,False
2026-01-31,Rhode Island,0.32,0.57,0.63,1.16,,2025-2026,True,RI,1,False,False
2026-01-31,Texas,0.65,0.62,0.37,4.27,,2025-2026,True,TX,6,False,False
2026-01-31,Wisconsin,0.4,0.4,1.42,3.3,,2025-2026,True,WI,5,False,False
2026-01-31,Alabama,0.43,0.44,0.47,5.89,,2025-2026,True,AL,4,True,False
2026-01-31,California,0.45,0.38,0.17,3.84,,2025-2026,True,CA,9,False,False
2026-01-31,Connecticut,0.51,0.42,0.87,1.15,,2025-2026,True,CT,1,False,False
2026-01-31,Wyoming,0.33,0.22,0.84,1.85,,2025-2026,True,WY,8,False,False
2026-01-31,Virginia,0.45,0.49,0.74,3.43,,2025-2026,True,VA,3,False,False
2026-01-31,Pennsylvania,0.56,0.52,0.84,2.13,,2025-2026,True,PA,3,False,False
2026-01-31,Oregon,0.37,0.32,0.21,7.08,,2025-2026,True,OR,10,False,False
2026-01-31,Nevada,0.47,0.36,0.22,2.17,,2025-2026,True,NV,9,False,False
2026-01-31,Mississippi,0.65,0.69,0.75,4.52,,2025-2026,True,MS,4,True,False
2026-01-31,Maine,0.18,0.12,1.21,2.75,,2025-2026,True,ME,1,False,False
2026-01-31,Indiana,0.5,0.47,1.23,3.35,,2025-2026,True,IN,5,False,False
2026-01-31,Arizona,0.22,0.18,0.32,2.67,,2025-2026,True,AZ,9,False,False
2026-01-31,Colorado,0.58,0.46,0.7,1.79,,2025-2026,True,CO,8,False,False
2026-01-31,District of Columbia,0.43,0.52,0.52,1.61,,2025-2026,True,DC,3,False,False
2026-01-31,Florida,0.36,0.38,0.3,4.05,,2025-2026,True,FL,4,False,False
2026-01-31,Georgia,0.51,0.46,0.39,2.13,,2025-2026,True,GA,4,True,False
2026-01-31,Illinois,0.75,0.73,1.43,2.92,,2025-2026,True,IL,5,False,False
2026-01-31,Louisiana,0.61,0.56,0.46,4.64,,2025-2026,True,LA,6,True,False
2026-01-31,Maryland,0.7,0.72,0.63,1.48,,2025-2026,True,MD,3,False,False
2026-01-31,Michigan,0.44,0.41,1.17,2.4,,2025-2026,True,MI,5,False,False
2026-01-31,Montana,0.37,0.21,0.91,3.77,,2025-2026,True,MT,8,False,False
2026-01-31,New Jersey,0.68,0.7,0.68,1.68,,2025-2026,True,NJ,2,False,False
2026-01-31,North Carolina,0.96,0.79,0.53,3.86,,2025-2026,True,NC,4,True,False
2026-01-31,Ohio,0.47,0.43,1.19,3.5,,2025-2026,True,OH,5,False,False
2026-01-31,Oklahoma,0.89,0.68,1.24,4.45,,2025-2026,True,OK,6,False,False
2026-01-31,South Dakota,0.49,0.34,1.28,4.63,,2025-2026,True,SD,8,False,False
2026-01-31,Utah,0.5,0.4,0.29,3.04,,2025-2026,True,UT,8,False,False
2026-01-31,Washington,0.71,0.61,0.27,5.35,,2025-2026,True,WA,10,False,False
2026-02-07,Rhode Island,0.59,0.54,0.66,1.19,,2025-2026,True,RI,1,False,False
2026-02-07,Washington,0.74,0.68,0.3,5.32,,2025-2026,True,WA,10,False,False
2026-02-07,Wyoming,0.47,0.33,1.08,1.86,,2025-2026,True,WY,8,False,False
2026-02-07,North Carolina,0.76,0.82,0.5,3.0,,2025-2026,True,NC,4,True,False
2026-02-07,New York,0.47,0.47,0.52,0.76,,2025-2026,True,NY,2,False,True
2026-02-07,New Mexico,0.79,0.54,0.93,3.57,,2025-2026,True,NM,6,False,False
2026-02-07,Kansas,0.56,0.51,0.78,5.49,,2025-2026,True,KS,7,False,False
2026-02-07,Maine,0.26,0.19,1.22,2.54,,2025-2026,True,ME,1,False,False
2026-02-07,Louisiana,0.52,0.56,0.43,4.97,,2025-2026,True,LA,6,True,False
2026-02-07,Indiana,0.46,0.47,1.09,2.62,,2025-2026,True,IN,5,False,False
2026-02-07,California,0.5,0.44,0.17,4.52,,2025-2026,True,CA,9,False,False
2026-02-07,Iowa,0.85,0.76,1.43,5.29,,2025-2026,True,IA,7,False,False
2026-02-07,Georgia,0.4,0.46,0.41,2.45,,2025-2026,True,GA,4,True,False
2026-02-07,Wisconsin,0.57,0.47,1.25,3.42,,2025-2026,True,WI,5,False,False
2026-02-07,District of Columbia,0.46,0.48,0.39,0.96,,2025-2026,True,DC,3,False,False
2026-02-07,Idaho,0.58,0.44,0.57,3.36,,2025-2026,True,ID,10,False,False
2026-02-07,Illinois,0.87,0.8,1.29,2.77,,2025-2026,True,IL,5,False,False
2026-02-07,Michigan,0.5,0.47,1.27,2.4,,2025-2026,True,MI,5,False,False
2026-02-07,New Jersey,0.59,0.67,0.62,1.42,,2025-2026,True,NJ,2,False,False
2026-02-07,North Dakota,0.22,0.29,1.11,2.48,,2025-2026,True,ND,8,False,False
2026-02-07,Ohio,0.37,0.43,0.9,2.49,,2025-2026,True,OH,5,False,False
2026-02-07,Oregon,0.57,0.42,0.21,7.24,,2025-2026,True,OR,10,False,False
2026-02-07,South Dakota,0.79,0.53,1.68,4.16,,2025-2026,True,SD,8,False,False
2026-02-07,Vermont,0.66,0.6,0.77,3.34,,2025-2026,True,VT,1,False,False
2026-02-07,Texas,0.5,0.6,0.34,4.02,,2025-2026,True,TX,6,False,False
2026-02-07,Pennsylvania,0.46,0.51,0.68,1.53,,2025-2026,True,PA,3,False,False
2026-02-07,Nevada,0.64,0.49,0.28,2.34,,2025-2026,True,NV,9,False,False
2026-02-07,Kentucky,0.6,0.68,0.89,2.5,,2025-2026,True,KY,4,False,False
2026-02-07,Arizona,0.27,0.22,0.37,3.77,,2025-2026,True,AZ,9,False,False
2026-02-07,Alaska,0.8,0.76,0.3,3.17,,2025-2026,True,AK,10,False,False
2026-02-07,Alabama,0.38,0.42,0.57,7.2,,2025-2026,True,AL,4,True,False
2026-02-07,Arkansas,1.07,1.17,0.59,4.31,,2025-2026,True,AR,6,True,False
2026-02-07,Florida,0.32,0.35,0.32,5.31,,2025-2026,True,FL,4,False,False
2026-02-07,Delaware,0.85,1.01,0.86,2.35,,2025-2026,True,DE,3,False,False
2026-02-07,Connecticut,0.39,0.42,0.79,1.32,,2025-2026,True,CT,1,False,False
2026-02-07,Colorado,0.79,0.61,0.68,1.82,,2025-2026,True,CO,8,False,False
2026-02-07,West Virginia,0.58,0.69,1.32,2.93,,2025-2026,True,WV,3,False,False
2026-02-07,Virginia,0.37,0.44,0.61,2.11,,2025-2026,True,VA,3,False,False
2026-02-07,Utah,0.75,0.56,0.32,3.2,,2025-2026,True,UT,8,False,False
2026-02-07,Tennessee,0.54,0.66,0.53,2.83,,2025-2026,True,TN,4,True,False
2026-02-07,South Carolina,0.29,0.36,0.6,3.6,,2025-2026,True,SC,4,True,False
2026-02-07,Hawaii,0.61,0.58,0.21,2.6,,2025-2026,True,HI,9,False,False
2026-02-07,Maryland,0.54,0.64,0.57,0.85,,2025-2026,True,MD,3,False,False
2026-02-07,Massachusetts,0.78,0.84,0.82,1.47,,2025-2026,True,MA,1,False,False
2026-02-07,Minnesota,0.54,0.54,0.91,2.31,,2025-2026,True,MN,5,False,True
2026-02-07,Mississippi,0.56,0.67,0.77,5.26,,2025-2026,True,MS,4,True,False
2026-02-07,Montana,0.46,0.34,0.86,3.85,,2025-2026,True,MT,8,False,False
